tweet_id,tweet_text,stance_target,stance_label,tweet_image
1310952588754530307,"Everyone ready for a steady stream of this face tonight?
@realDonaldTrump @JoeBiden 
#PresidentialDebate2020 
#GonnaBeABloodbath https://t.co/gJQ8QslCYP",Joe Biden,Against,images/1310952588754530307_0.jpg
1310963900880498689,"Joe Biden is ready to keep fighting for the great American Middle Class. Rest assure that those taxes increases won't hurt you, they will come for those who are avoiding contributing after making millions. You know who they are #bidencoaltion #750 #presidentialdebate2020 https://t.co/EBewHWAYq1",Joe Biden,Favor,images/1310963900880498689_0.jpg
1311039932815863808,"#PresidentialDebate2020 You ready, @realDonaldTrump supporters? Let’s get this #debate2020tailgate started! #MAGA2020LandslideVictory #LawAndOrder #GodBlessAmerica #GodBlessPresidentTrump #VoteDemsOut #whereareYOURtaxreturns https://t.co/4P3rcsYGmj",Joe Biden,Against,images/1311039932815863808_0.jpg
1311031943903850496,"went 
2 #WashingtonDC 
2 call #trump a #Liar

when u r watching
the #PresidentialDebate2020 
if @realDonaldTrump 
opens his mouth
u know
he is #Lying
 
#Debates2020 #LiarInChief  
#VOTE #BidenHarrisToSaveAmerica #MAGA2020 #grimreaper https://t.co/SngqFLp8hH",Joe Biden,Favor,images/1311031943903850496_0.jpg
1310818553885466624,A quick word about tomorrow night's Presidential Debates: If you haven't already made your mind up about who you are going to vote for...WHAT THE HELL IS WRONG WITH YOU!!! #debates #Debates2020 #vote #Debates2020 #VoteBlueToSaveAmerica #BallotBox #TrumpIsARacist https://t.co/LsTvk25MF3,Joe Biden,Favor,images/1310818553885466624_0.jpg
1310986817865502725,"Find someone that looks at you the way #Biden looked at #Clinton after Clinton signed Biden’s crime bill into law. This resulted in mass incarceration of persons of color, carried out by people such as #Harris.

Don’t these #BlackLivesMatter  ?

#PresidentialDebate2020 https://t.co/43lVEj5nCq",Joe Biden,Against,images/1310986817865502725_0.jpg
1310911063395794945,"Long after the dust of the conventions have settled, it's pretty clear they had only one lasting impact: Pushing @JoeBiden favorability above water.

Read more from @eyokley here: https://t.co/SuHMyEKO3U https://t.co/e9zrOheNCe",Joe Biden,Against,images/1310911063395794945_0.jpg
1311024244831158278,"BREAKING: due to the Trump campaign refusing to give Biden a break every 30 minutes, the format for tonight's debate has been modified. https://t.co/LpfdECZHph",Joe Biden,Neutral,images/1311024244831158278_0.jpg
1310976594790449152,"@ProjectLincoln You know I hope @JoeBiden uses comedy in the debate to dismiss attacks coming from Trump. Kind of the same way Regan did when he debated. This would be a great strategy to capture audiences attention away from Trump. 
#lincolnVoter 
#BidenHarris2020 
#Debates2020 https://t.co/KtAAIf8JBz",Joe Biden,Favor,images/1310976594790449152_0.jpg
1310591660888383489,"The excuse #JoeBiden will use to get out of the #Debates2020 

#Trump is asking for a urine test and Joe declined....

He has trouble urinating

#WhereisJoe ?
Did Joe put a lid on his campaign again today? #KamalaHarrisVP her knees are getting pretty tired carrying the campaign. https://t.co/gjLNuqXxbN",Joe Biden,Against,images/1310591660888383489_0.jpg
1310931670279823363,"Why did JFK Jr think Biden was a traitor? 
“Joe Biden and his son are corrupt!” - POTUS #Joe30330 #HunterBiden #KeepAmericaGreat #UkraineBiden #Q #qanon #Maga #Fisa #UraniumOne #Obama #Debates2020 #DebateTuesday https://t.co/I0TbmbJoCX",Joe Biden,Against,images/1310931670279823363_0.jpg
1311036980461961216,Biden getting ready for the #PresidentialDebate2020 https://t.co/asyAZEgfw0,Joe Biden,Favor,images/1311036980461961216_0.jpg
1310972757216309250,"Dear @JoeBiden,
Tonite in the #PresidentialDebate2020 
you face the Biggest Bully &amp; Pathological Liar in our history!!! He's Not a Patriot, he's Putin's puppet &amp; you Are the Democratic nominee representing Democracy!!! Many many of us ""GOT YOUR SIX!!""🇺🇸
School the Bully✌️🇺🇸 https://t.co/b8uc2nng4v",Joe Biden,Favor,images/1310972757216309250_0.jpg
1310008912175792128,#Debates2020 Do It Joe!  @StormyDaniels should be in the front row right next to malaria #BidenHarrisToSaveAmerica https://t.co/Y4Kx0O6q9O,Joe Biden,Favor,images/1310008912175792128_0.jpg
1309318900459409408,Not just  one article on #VoterSuppression a o help #JoeBiden https://t.co/FD8THyQplk,Joe Biden,Favor,images/1309318900459409408_0.jpg
1295755556553195520,A couple photos from yesterday's Pro-Life Caucus with @demsforlife. We are proud to partner with Democrats for Life in order to confront abortion extremism within the DNC! #WeShowUp #DemConvention https://t.co/COnFcqh7ui,Joe Biden,Neutral,images/1295755556553195520_3.jpg
1309190261541662721,"@DonaldJTrumpJr Jealous? 😂 Go back to school... it’s ‘than’ not ‘then’
He’s got your #TraitorTrump daddy beat😂
Can’t wait til the #Debates2020 when @JoeBiden crushes @realDonaldTrump https://t.co/20L3HCQVPo",Joe Biden,Favor,images/1309190261541662721_0.jpg
1311014058313875456,"According to today's email blasts from @TeamTrump, @JoeBiden is an excellent, experienced, and well-prepared debater who is also too senile to participate in a debate without performance-enhancing drugs, an earpiece to be fed answers, or breaks.

Choose your own adventure. https://t.co/uvv3X2STFw",Joe Biden,Neutral,images/1311014058313875456_1.jpg
1309362994300641280,"@SallyDeal4 @fieldteam_6 Thank you so much Sally..
Yes...There is still so much to be done..
#GetOutTheVote 
#RegisterToVote 
#VoteBlueToSaveAmerica 
#BidenHarris2020 
@fieldteam_6 https://t.co/mLy6NjHUX5",Joe Biden,Favor,images/1309362994300641280_0.jpg
1309011138802323462,Another F3d up night in America #futrump #LouisvilleProtests #SayHerName #BreonnaTaylorWasMurdered #BreyonnaTaylor #AmericaOrTrump #2020Election #BringBackHope #CoronavirusPandemic #DonaldTrumpIsRuiningOurCountry #VoteBlueToEndThisNightmare #TrumpHasNoPlan #VoteBlue https://t.co/5Z9WJs0rmn,Joe Biden,Favor,images/1309011138802323462_0.jpg
1310968609833996288,@RealCandaceO @JoeBiden It's in the bag!...#Debates2020 😎 https://t.co/LsUtX6xETs,Joe Biden,Against,images/1310968609833996288_0.jpg
1311002061371301896,I need this energy from Joe Biden tonight #PresidentialDebate2020 https://t.co/f5EUTouS9z,Joe Biden,Favor,images/1311002061371301896_1.jpg
1310958991141482503,Look up the name Katie Johnson an Epstein victim  #Debates2020 #DebateTuesday #PresidentialDebate2020 #Biden #PresidentialDebate #DumpTrump2020 #VoteBlueToSaveAmerica #VoteBlueToEndThisNightmare https://t.co/Tl3eLBXq1i,Joe Biden,Favor,images/1310958991141482503_0.jpg
1310900789049729027,"@cspanwj #Debates2020 #Debate may depend on #ChrisWallace &amp; #FoxNews.

If #Wallace rescues #JoeBiden with time limits so need not answer to perpetuated frauds inflating #BarackObama legacy to akin #MOKA - #MakeObamaKingAgain then it pointless.

https://t.co/ff4vFOYPhz 33 essays #economics https://t.co/AYMgC6PzUA",Joe Biden,Neutral,images/1310900789049729027_0.jpg
1310207979862609920,@realDonaldTrump I can’t wait !! Perfect @GrrrGraphics !! #Debates2020 #Biden2020 #TrumpLandslide2020 https://t.co/PuQEgKXpr1,Joe Biden,Against,images/1310207979862609920_0.jpg
1311037524987375616,"Presidential Debate is tonight. Anyone tuning in to hear these 2 knuckleheads go at it??
#Democrat #Republican #TheRealDonaldTrump #SmokinJoeBiden #PresidentialDebate2020 #FarLeft #FarRight #Liberals #Conservatives #Atifa #Patriots  #Democracy #UnitedStatesOfAmerica https://t.co/YyfGYDLa8u",Joe Biden,Against,images/1311037524987375616_0.jpg
1311018330522710016,@ebonybowden @JoeBiden without an earpiece would be a disaster like this @nbcsnl skit. #😂 #Debates2020 #DebateTuesday #debatemayhem @realDonaldTrump @POTUS 🇺🇸 https://t.co/g9IN58VFvb,Joe Biden,Against,images/1311018330522710016_0.jpg
1310969585244557313,"I hope Joe Biden sprints to the podium tonight. 
 
#Debates2020 https://t.co/aCo1LgC12y",Joe Biden,Favor,images/1310969585244557313_0.jpg
1309964649102745601,Lots of excitement today at the GOTV Cleveland Caravan! We are ready to VOTE for @JoeBiden @KamalaHarris #getoutthevote #ridinwithbiden #bidenharris2020 #Powertothepolls #votelikeyourlifedependsonit  #caravan  @CuyahogaDems @DavidPepper https://t.co/n91Jw7FQry,Joe Biden,Favor,images/1309964649102745601_2.jpg
1310542493889499141,"We've launched our MRP model for the 2020 US presidential election! Currently the results show:

ELECTORAL COLLEGE
Biden 350 / Trump 188

POPULAR VOTE
Biden 53% / Trump 44.9%

Check out the interactive map for state-level results and more at https://t.co/CvBQriiPll https://t.co/uEkd1sehBd",Joe Biden,Favor,images/1310542493889499141_0.jpg
1310914081327587328,"Here's Sean Hannity getting from ""Joe Biden is struggling cognitively"" to ""Joe Biden has memorized all of the answers he's going to give during the debate"" inside a minute and a half, kind of seem like conflicting arguments! https://t.co/abKFJrAa5Y",Joe Biden,Against,images/1310914081327587328_0.jpg
1303099966823436288,Anyone know where I can purchase #evalongoria dress from the #DNC2020 Would love to get it for my wife. https://t.co/DuBPwO3AMk,Joe Biden,Neutral,images/1303099966823436288_0.jpg
1310632108965138435,"@realDonaldTrump #JoeBiden is Not Fit to be #POTUS 

#Debates2020 #Vote 

@JoeBiden is #racist 

Vote #Trump2020 for #AmericaFirst 

#MAGA2020LandslideVictory #KAG @realDonaldTrump https://t.co/wG9AbT7QoI",Joe Biden,Against,images/1310632108965138435_0.jpg
1308398141465456641,"Augie just turned 91 years old! She is a lifelong Republican who's enthusiastically voting for the Biden-Harris ticket. 

Let's celebrate her birthday by helping her dump the Trump!

""(Joe and Kamala) are both decent, good, honest people."" https://t.co/J1jVBt0jCh",Joe Biden,Favor,images/1308398141465456641_0.jpg
1300942107969032194,"@washingtonpost Yeah it's wishful thinking.

But it's astounding Repubs have allowed the very core of their party to be defiled like this.

You'd think some of them would speak out.
#VoteBlueToSaveAmerica https://t.co/H9pYPrikq8",Joe Biden,Favor,images/1300942107969032194_0.jpg
1308783031004606466,@theblaze IMHO the @JoeBiden campaign may call an early lid on #Debates2020 as it's past beddy-bye time and the dangers of #COVID19-84 https://t.co/2WqRoNHPI9,Joe Biden,Against,images/1308783031004606466_0.jpg
1310982923789762561,"Trump campaign wants to examine Biden's ears for electronic device during debate

That's just funny/pathetic/stupid  ... 

Only a lowlife like Trump would even think that way

#BidenHarris2020ToSaveAmerica 
#IPaidMoreTaxesThanTrump https://t.co/xPswlgTVUR",Joe Biden,Favor,images/1310982923789762561_0.jpg
1309480128959766532,"Quick 60 on Joe Biden is MIA.
#JoeBiden #DonaldTrump #Friday #vote2020 #COVID19 #Debates2020 https://t.co/nRXbV2T6jd",Joe Biden,Against,images/1309480128959766532_0.jpg
1310934857854447623,"Pedro voted Trump in 2016, but now this Floridian is voting for Biden.

""After Hurricane Maria hit Puerto Rico and the comments Trump made – I defended him... But when he said 3,000 of my people died on the Island and it was the Democrats' fault, I couldn't take it no more."" https://t.co/XeJ8nOh1qU",Joe Biden,Favor,images/1310934857854447623_0.jpg
1310997619603312641,"Do you think #SleepyJoe is ready?   Doubt it...🤣 #Debates2020
#Trump2020Landslide https://t.co/7LAz6JymeX",Joe Biden,Against,images/1310997619603312641_0.jpg
1311031028623069190,#Debates2020 Joe Biden must explain his racist rants; failure to fix racism in America —47 years in politics including 8 years as VP #TheFive #NationalCoffeeDay WILL JOE HIDEN CRAWL OUT FROM HIS BASEMENT FOR THE DEBATES?https://t.co/N9c72eI2fY @cspan @FoxNews @SusanPage @PressSec https://t.co/DuNZH0XhNw,Joe Biden,Against,images/1311031028623069190_0.jpg
1310928964211412993,"Let’s send some love out to Marianne, remember that? That was fun #PresidentialDebate2020 #Resist  #BidenHarris2020 https://t.co/NtsOKSTBCV",Joe Biden,Favor,images/1310928964211412993_0.jpg
1311036913403428867,@MariaSt7216 Sneaky Joe Biden #Debates2020 https://t.co/7RgVwOs8Xg,Joe Biden,Against,images/1311036913403428867_0.jpg
1287776602680565761,#MAGA Melania almost got away. Psst there is a tunnel in the Rose garden just for you GIRL https://t.co/h3RdWJBdEJ,Joe Biden,Neutral,images/1287776602680565761_0.jpg
1310312576941662208,"37 more days! Have you texted everyone in your contacts how to register to vote online? https://t.co/JQJylSvjE0 It's easy &amp; it's not too late but they need to hurry! We need a #landslide! Texting has proven to be extremely effective to #GetOutTheVote
#BidenHarris2020ToSaveAmerica https://t.co/QnKdpfHHqZ",Joe Biden,Favor,images/1310312576941662208_0.jpg
1310939554908643329,"@MSNBC @maddow @NicolleDWallace @JoyAnnReid Biden can quote Kierkegaarde.

Trump can't quote a single verse from the Bible.

#Debates2020 https://t.co/yItmdP6Myr",Joe Biden,Favor,images/1310939554908643329_0.jpg
1310899915539841025,Tonights the night Trump shows Biden whats up ... Get the snacks ready .. this is gonna be good!! #Debates2020   #DebateTuesday #Trump2020 🇺🇸 https://t.co/hOxGirbPtn,Joe Biden,Neutral,images/1310899915539841025_0.jpg
1310643008145174531,"Karla from ShopRitewants her fellow members to get out and vote!

If you are interested in volunteering to elect Joe Biden for President, you can join us in making calls by following the directions on this link: https://t.co/EFDD0Xm189 
#Local338Votes #2020Election #1u https://t.co/qy4qIYdMrT",Joe Biden,Favor,images/1310643008145174531_0.jpg
1310950253089230857,When I happened upon the book in 1989 I never thought this would become our dystopian future. #VoteBlue2020 #Debates2020 #BidenHarris2020 https://t.co/HxWlrupKio,Joe Biden,Favor,images/1310950253089230857_0.jpg
1310245089336147969,36 Days till Election Day #GetOutTheVote #BidenHarris2020 💙❤️ https://t.co/XPCJgqYtZ9,Joe Biden,Favor,images/1310245089336147969_0.jpg
1310992808241635333,"@toddstarnes @KXEL1540 @iowapolitics The Right is already coming up with ways to explain Trump's meltdown today. Sad!
#BidenHarris2020
#Debates2020
#VoteBlueToEndThisNightmare https://t.co/wpzJylzT6d",Joe Biden,Favor,images/1310992808241635333_0.jpg
1310991433084608513,Trump should pull out an iPhone &amp; start playing 'Stuck In The Middle With You' by Stealers Wheel when he walks over to check Biden's ear. #Debates2020 https://t.co/baI53trGKG,Joe Biden,Against,images/1310991433084608513_0.jpg
1311012640307605504,"#Debates2020 
It’s gonna be like the first episode of the #BlackMirror with Biden as the prime minister and trump as https://t.co/A10HV9DjX9",Joe Biden,Favor,images/1311012640307605504_0.jpg
1311031114363015170,***BREAKING*** @JoeBiden debate coach has been revealed. Meet Cyrano de Bergerac Biden...#Debates2020 #DebateTuesday #Debate2020 #PresidentialDebate2020 #PresidentialDebate https://t.co/G6glwp6oyG,Joe Biden,Against,images/1311031114363015170_0.jpg
1299212415398113280,IMPORTANT: A critical warning to ALL VOTERS about Donald Trump from Jason Johnson—a warning that mirrors exactly what I just tweeted re Trump: he doesn’t care about winning. He wants to keep power at any cost. VOTE. EARLY. Spread the word. #RNC2020 #maddow #11thHour #BidenHarris https://t.co/cQFLrhniCu,Joe Biden,Favor,images/1299212415398113280_0.jpg
1309179242677059585,"1) Joe Biden is a Disaster on Foreign Policy as well as Domestic - THREAD 🧵

How Joe Biden’s privatization plans helped doom Latin America and fuel the migration crisis💥
https://t.co/LxGfZ8tC6K  
LINK 👆👆👆👆 https://t.co/p8P9cPIOCx",Joe Biden,Against,images/1309179242677059585_1.jpg
1310011412501032960,"These last months of 2020 will be quite a ride. Get ready!
#CoronavirusPandemic #COVID #2020worstyear  #TrumpLiedPeopleDied #RBG #SupremeCourt #TrumpIsALaughingStock #Biden2020 #USA #lockdown #HarrisBiden2020 #protests2020 #BreonnaTaylor #2020Elections #AmyConeyBarrettSCOTUS https://t.co/1g2frZIMbC",Joe Biden,Favor,images/1310011412501032960_0.jpg
1310972930038276096,#PresidentialDebate2020 just remember back in 2016..... since Biden was PART OF THE OBAMA ADMINISTRATION https://t.co/RZPipC6egm,Joe Biden,Against,images/1310972930038276096_0.jpg
1311022391900995584,"As Americans prepare for the first #PresidentialDebate2020, we once again look into the past musings of @realDonaldTrump on Twitter where he's often proven to be a kind of modern day prophet. 

#NostraDumbAss. https://t.co/kiki7cbXxw",Joe Biden,Favor,images/1311022391900995584_0.jpg
1310796451417595904,Fox is already running dementia ads for prescription Fanapt. Let’s see if it helps Joe Biden tomorrow. #PresidentialDebate2020 https://t.co/hCOULSlgmN,Joe Biden,Against,images/1310796451417595904_0.jpg
1309746102061629442,"Wait, how is my cat a better candidate than Biden? Must be the #bluebuffalo 
 @realDonaldTrump @JoeBiden #SleepyJoe #Debates2020 https://t.co/EUCvjn2Nyv",Joe Biden,Against,images/1309746102061629442_0.jpg
1311030087760846848,"@n83509993 @VincentMystic @HKrassenstein Well, tbf he hasn’t done very much in the DECADES holding office except take taxpayer’s money like other Democrats....
#PresidentialDebate2020 
NO #PedoJoeBiden 
NO #Biden2020 https://t.co/qxyR4muo1q",Joe Biden,Against,images/1311030087760846848_0.jpg
1311002945043927040,"@JoeBiden let's tell the some truth joe #biden2020 #BidenHarrisLandslide2020 #BidenHarris2020Landslide #cnn #msnbc #MSNBCDecision2020 
@TheDemocrats
@SenateDems
@SenateDems
@HouseDemocrats
#Debates2020 https://t.co/0VWTzZ292K",Joe Biden,Favor,images/1311002945043927040_0.jpg
1308926129399574528,"@ElieNYC Are we ready for @JoeBiden to start cheating too? #2020Election

https://t.co/gLFMBMgrrA https://t.co/WnfvULobcW",Joe Biden,Against,images/1308926129399574528_0.jpg
1310873178777030656,"This Democrat, from deep south Louisiana, is pumped and ready for the takedown Biden is about to deliver to Trump! It's officially debate day! #PresidentialDebate2020 #RidinWithBiden #BidenHarris2020 https://t.co/PXYprVXLH4",Joe Biden,Favor,images/1310873178777030656_0.jpg
1310982426953486336,"Happy #DebateTuesday 

#MAGA happy hour cocktails for everyone this evening!

#Debates2020 #TuesdayMotivation #BidenHarris2020 #debates https://t.co/HRPc9qrJTd",Joe Biden,Against,images/1310982426953486336_0.jpg
1310928941474086918,#Debates2020  Time Donald J. Trump  to finish Joe Biden in the first Debate. Millions of people 🇺🇸🇬🇧🌍 all behind you. It’s the end of America 🇺🇸 if Joe Biden becomes the next President of America 🇺🇸. Joe Biden debate doesn’t even know what day it is. Donald time Kick - Ass. 👍 https://t.co/rJbnCaJwKz,Joe Biden,Against,images/1310928941474086918_3.jpg
1310903748298969088,"@JoeBiden &amp; all #Voters 🇺🇸😷🇺🇸😷🇺🇸

#RegisterToVote before Oct 5 so #YourVoteMatters
#ElectionDay #VoteEarly before Oct 20
#AbsenteeBallot #VoteByMail #Pandemic 
Everything you need to know about #Debates2020 https://t.co/vUBLyCQGd6",Joe Biden,Favor,images/1310903748298969088_0.jpg
1310199450443354114,"RCP average of national polls --

Biden +7.0 https://t.co/suQ1E1kiRW",Joe Biden,Favor,images/1310199450443354114_0.jpg
1310956189103071232,"#Debates2020 are #FakeDebates with #FakeBillionaireTrump rambling on to another old creepy guy @JoeBiden about each other’s kids &amp; #750dollars 🤷‍♂️ Can we please get a real candidate on the stage, give her a 🎤 &amp; #LetHerSpeak @Jorgensen4POTUS #DebateTuesday #debatemayhem #VoteGold https://t.co/BygvYFFZqD",Joe Biden,Against,images/1310956189103071232_2.jpg
1310946347303010304,"Will Sleepy Joe Biden take some No-Doz for tonight's debate?

#Debates2020 
#Trump2020LandslideVictory https://t.co/N1xY2hK8U4",Joe Biden,Against,images/1310946347303010304_0.jpg
1310983330909884421,"Joe Biden’s handlers several days ago agreed to a pre-debate inspection for electronic earpieces but today abruptly reversed themselves &amp; declined. Biden asked for multiple breaks during the debate, which President Trump doesn’t need, so we have rejected that request.

Statement: https://t.co/yIXd0TVWgi",Joe Biden,Against,images/1310983330909884421_0.jpg
1310943815281369093,"@hilaryluros @TheRickWilson @JoeBiden As you watch #Debates2020 tonight recall that one man in 2016 told America that the nation was in a crisis, that ‘I alone can fix it.’

In 2020 one man downplayed the severity and lethality of the coronavirus to the American people.

The country needs a new man in office. #Biden https://t.co/6AiSymtcd3",Joe Biden,Favor,images/1310943815281369093_0.jpg
1311037496655073280,Here’s my take on tonight’s #Debates2020. If @JoeBiden can find his podium and not shit his #Depends he will be considered the winner.. Also if Chris Wallace brings up @realDonaldTrump’s taxes he better ask about #WheresHunter.. https://t.co/Oo96ggppeC,Joe Biden,Against,images/1311037496655073280_0.jpg
1311032038489759745,"Hoping to see an impromptu rap battle in tonight’s #PresidentialDebate2020. In spite of Trump’s extensive vocabulary I can’t look past Joe Biden, I bet you anything that man can rhyme https://t.co/tYyvgDtiv5",Joe Biden,Neutral,images/1311032038489759745_0.jpg
1308895535550599169,@JoeBiden @RepsForBiden Amen! The #2020Election will have a drastic effect on our democracy if #Trump wins! #TrumpIsCorrupt &amp; Dangerous that’s why #ImVotingForBiden #DecencyMatters #CountryOverParty 🇺🇸🇺🇸🇺🇸 https://t.co/LH3sGDXRPJ,Joe Biden,Favor,images/1308895535550599169_0.jpg
1310977638425661440,"Tonight when @realDonaldTrump tries to pull @JoeBiden down to his level, Joe needs to remember these words from a wise woman.  #Debates2020 

This election isn't just about rejecting Trump we need a #StraightBlueTicket
@JoeBiden 
@SenGaryPeters 
@FergusonforMI1 
@doctorricher https://t.co/1FZeJIU1Sb",Joe Biden,Favor,images/1310977638425661440_0.jpg
1311004512694525952,"Go get 'em Joe !
@JoeBiden @KamalaHarris @GeronimoBPM @liquidtodd @MaddowBlog @JacksonLeeTX18
#BidenHarris2020 #KHive #voteblue #standwithSJL #vote #getoutthevote 
#msnbc #cnn #rachelmaddow #chrishayes #nnpa #forwardtimes https://t.co/PbEbW30zPT",Joe Biden,Favor,images/1311004512694525952_0.jpg
1310928703183093760,"Sending good vibes to the Biden camp.  It’s time big Joe, it’s time.  Time to go ‘bad-ass bunny’ on the orange 🤡, but with words and intellect.  When its over and you stand victorious - go bang Mel just to send a damn message.  #PresidentialDebate2020 https://t.co/9rlXYUV1KU",Joe Biden,Favor,images/1310928703183093760_0.jpg
1310984454102331393,#TC #2020Election Biden campaign calls out Facebook for spreading Team Trump’s dangerous voting lies https://t.co/U59vSRIPlS  | https://t.co/wFTqORtpip https://t.co/133kA0fcwt,Joe Biden,Favor,images/1310984454102331393_0.jpg
1310574535310299136,At the heart of Joe Biden's economic platform are tax increases for high-income families and corporations to reduce inequality and fund a huge $3.9tn dose of public investment https://t.co/uIKSPRQiqW https://t.co/OZCH0tR2wv,Joe Biden,Neutral,images/1310574535310299136_0.jpg
1311034269880508416,"As polls show a tightening race, President Trump's tax returns could be a five-yard advantage for Joe Biden in a game of political football, writes @BucchinoRachel.

#PresidentialDebate2020 

https://t.co/oOz3fUYb5J https://t.co/9PS1tBH7VJ",Joe Biden,Neutral,images/1311034269880508416_0.jpg
1310721720060227585,@JoeBiden Wait? Didn’t you call a “lid” for the day again? Shouldn’t you be getting your shots and therapy treatments for the #Debates2020 ? https://t.co/5bAbBXwdQJ,Joe Biden,Against,images/1310721720060227585_1.jpg
1311022895284604928,"@LindsaySchrupp @oneunderscore__ Personally, I’d enjoy the US presidential candidates being allowed to have ear pieces. 

If I was in the #Debates2020 control room, I’d be waiting to give @JoeBiden the “Wait for it... Go for the jugular!” and the “Drop The F-bomb ... Now!” signals! https://t.co/yCP1x1ryo0",Joe Biden,Against,images/1311022895284604928_0.jpg
1311005813524307970,"#Debates2020....Biden, after the juice wears off tonight. https://t.co/BJd4TiQH77",Joe Biden,Against,images/1311005813524307970_0.jpg
1310745072649023488,"Just in Democrats announce￼ ￼grandpa Simpson will be substituting for Vice President Biden at the debate, to better communicate his message. 
#Debates2020 #Trump2020 https://t.co/kDmmid7RoI",Joe Biden,Against,images/1310745072649023488_0.jpg
1310967571198468096,"‘We’ve already exposed Joe Biden’s racism,’ @Joy_Villa tells Newsmax TV. That just leaves Biden and his campaign to hit Trump with pandemic ‘low blows.’ #PresidentialDebate2020 https://t.co/VlT7z8drtO https://t.co/u7B9ySKoMp",Joe Biden,Against,images/1310967571198468096_0.jpg
1310667192892088327,"Our new @trafalgar_group #2020Election #Wisconsin #BattlegroundState #poll conducted Sept 22-24 shows a small Biden lead: 
47.7% @JoeBiden,
44.9% @realDonaldTrump,
2.5% @Jorgensen4POTUS,
1.6% Other,
3.3% Und. See Report: https://t.co/xzpfzovJlR https://t.co/mN93tjkZdA",Joe Biden,Favor,images/1310667192892088327_0.jpg
1309157317351542785,Ummm 🤔 DumbFuck McDumbFuck ?? Joe Biden is in debate prep. Ask your “staff” aka hired minions they’ll explain it to you. Or they can always google it. #VoteHimOut #ColumnBunkerBitch #Debates2020 #DebatePrepItIs #Vote #BidenHarris2020 #VoteBlueToEndThisNightmare #VoteHimOut2020 https://t.co/Ld0CRVJMRD,Joe Biden,Favor,images/1309157317351542785_0.jpg
1310970720780943362,"Here's something for @JoeBiden 
Don't miss your breakfast today &amp; think positive all day ~

#DebateTuesday 
#Debates2020 https://t.co/rnmcPOLtfF",Joe Biden,Favor,images/1310970720780943362_0.jpg
1311009248957079553,"Pretty much!!!
#NeverBiden #NeverBidenNeverHarris #DumbAsARock #therocksoldout #Debates2020 #Trump2020Landslide #TRUMP2020ToSaveAmerica #Trump2020NowMoreThanEver https://t.co/c7u0NZvIkp",Joe Biden,Against,images/1311009248957079553_0.jpg
1310598582295240706,"Down in the mud
Biden has worried aloud about reacting to Trump’s propensity for ad hominem attacks. On the campaign trail, the former vice president has sometimes shown flashes of temper. Trump’s team will be looking for moments where Biden seems flustered 5/5 https://t.co/BkgZ3ppEm9",Joe Biden,Against,images/1310598582295240706_0.jpg
1311005564852289537,@WalshFreedom @RepsForBiden @JoeBiden I think Righteous Indignation would look good on you @JoeBiden 🇺🇸please call out #DonaldTrump on all of his lies! #Debates2020  #RepublicansForBiden We are in a Battle for the Soul of our Nation! https://t.co/mqF3pfoH68,Joe Biden,Favor,images/1311005564852289537_0.jpg
1310915472708247558,".@RudyGiuliani is simultaneously claiming that @JoeBiden has 8/10 dementia symptoms and is relying on adderall to remember things. 

According to ex-Apprentice crew member @CaslerNoel, @realDonaldTrump regularly abused adderall as a “maintenance high.”

https://t.co/HpQc0N0egN",Joe Biden,Against,images/1310915472708247558_0.jpg
1310962379040190465,"At tonight's debate, ""the game plan is to...unravel, unveil Joe Biden’s attachment to the far left, how he has committed to Bernie Sanders’s Unity Agenda,” says @mercedesschlapp.

“President Trump has committed to bringing jobs back to the United States.” #Debates2020 https://t.co/4pGr5luLTs",Joe Biden,Against,images/1310962379040190465_0.jpg
1309239788147322881,"Carly Fiorina says 'Dump Trump'
#2020Election #CarlyFiorina #DumpTrump #Bide/Harris2020
https://t.co/4kbJdTll33 https://t.co/cO5Ywy3Q2m",Joe Biden,Favor,images/1309239788147322881_0.jpg
1310636543401504774,THE #BIDEN EXPRESS ABOUT TO RUN OVER @realDonaldTrump AT THE #Debates2020 https://t.co/xp8nOwdLBy,Joe Biden,Favor,images/1310636543401504774_0.jpg
1310920980865449990,Trump hates to be ridiculed. #Debates2020 @RolandSMartin https://t.co/oKY95oGnvG,Joe Biden,Favor,images/1310920980865449990_0.jpg
1309905879374979073,"Make America KIND Again.

#BidenHarrisLandslide2020 
#Biden 
#BidenHarris2020Landslide 
#BidenHarrisToSaveAmerica 
#BidenHarris2020ToSaveAmerica 

#Debates2020 https://t.co/g1NicqLynw",Joe Biden,Favor,images/1309905879374979073_0.jpg
1310911981424082944,"Tonight’s the night! @JoeBiden has been looking forward to this for months. He's prepped, he's ready, and he knows he has the truth with him. #Debates2020 

Let’s go!! 🙌🏻🇺🇸🌊 https://t.co/c4IOdvc4AR",Joe Biden,Favor,images/1310911981424082944_0.jpg
1308501720947777536,"@RealBrysonGray Satirical (?) debate prediction:

💥At least one will happen.

💥Biden will be rigged with earpieces.

💥At some point during the debate, Biden will accidently speak out loud to the people who are feeding him lines through the earpiece...and won't even realize what he has done. https://t.co/04Xj33QcNZ",Joe Biden,Against,images/1308501720947777536_0.jpg
1310992090197827594,"I love this♥️
#PresidentialDebate2020 #TuesdayMotivation
Follow  @truth
#BidenHarris2020 https://t.co/NQCBtNNJLj",Joe Biden,Favor,images/1310992090197827594_0.jpg
